side	run	subject	filename	onset_expected	duration_expected	orientation	contrast	trial	trial_type	iti_expected	n_flip_in_trial	trial_start	trial_end	exitflag	response	rt	correct	onset	duration
middle	7	5	ga_dump/sub-05_task-contrast_run-07_ga_events.tsv	101.2	0.4	n/a	n/a	26	dim	3.6999999999999886	40.999999999999886	NaN	NaN	NA	NO RESPONSE	NaN	NA	NaN	NaN
middle	7	5	ga_dump/sub-05_task-contrast_run-07_ga_events.tsv	105.3	0.4	n/a	n/a	27	dim	4.599999999999994	49.99999999999994	NaN	NaN	NA	NO RESPONSE	NaN	NA	NaN	NaN
middle	7	5	ga_dump/sub-05_task-contrast_run-07_ga_events.tsv	110.3	0.4	n/a	n/a	28	dim	2.0999999999999943	24.999999999999943	NaN	NaN	NA	NO RESPONSE	NaN	NA	NaN	NaN
middle	7	5	ga_dump/sub-05_task-contrast_run-07_ga_events.tsv	112.8	0.4	n/a	n/a	29	dim	3.5	39	NaN	NaN	NA	NO RESPONSE	NaN	NA	NaN	NaN
middle	7	5	ga_dump/sub-05_task-contrast_run-07_ga_events.tsv	116.7	0.4	n/a	n/a	30	dim	2.3999999999999915	27.999999999999915	NaN	NaN	NA	NO RESPONSE	NaN	NA	NaN	NaN
middle	7	5	ga_dump/sub-05_task-contrast_run-07_ga_events.tsv	119.5	0.4	n/a	n/a	31	dim	3.299999999999997	36.99999999999997	NaN	NaN	NA	NO RESPONSE	NaN	NA	NaN	NaN
middle	7	5	ga_dump/sub-05_task-contrast_run-07_ga_events.tsv	123.2	0.4	n/a	n/a	32	dim	3.3999999999999915	37.999999999999915	NaN	NaN	NA	NO RESPONSE	NaN	NA	NaN	NaN
middle	7	5	ga_dump/sub-05_task-contrast_run-07_ga_events.tsv	127	0.4	n/a	n/a	33	dim	2.9000000000000057	33.00000000000006	NaN	NaN	NA	NO RESPONSE	NaN	NA	NaN	NaN
middle	7	5	ga_dump/sub-05_task-contrast_run-07_ga_events.tsv	130.3	0.4	n/a	n/a	34	dim	4.799999999999983	51.99999999999983	NaN	NaN	NA	NO RESPONSE	NaN	NA	NaN	NaN
middle	7	5	ga_dump/sub-05_task-contrast_run-07_ga_events.tsv	135.5	0.4	n/a	n/a	35	dim	4.199999999999989	45.999999999999886	NaN	NaN	NA	NO RESPONSE	NaN	NA	NaN	NaN
middle	7	5	ga_dump/sub-05_task-contrast_run-07_ga_events.tsv	140.1	0.4	n/a	n/a	36	dim	3.9000000000000057	43.00000000000006	NaN	NaN	NA	NO RESPONSE	NaN	NA	NaN	NaN
middle	7	5	ga_dump/sub-05_task-contrast_run-07_ga_events.tsv	144.4	0.4	n/a	n/a	37	dim	4.899999999999977	52.99999999999977	NaN	NaN	NA	NO RESPONSE	NaN	NA	NaN	NaN
middle	7	5	ga_dump/sub-05_task-contrast_run-07_ga_events.tsv	149.7	0.4	n/a	n/a	38	dim	4.200000000000017	46.00000000000017	NaN	NaN	NA	NO RESPONSE	NaN	NA	NaN	NaN
middle	7	5	ga_dump/sub-05_task-contrast_run-07_ga_events.tsv	154.3	0.4	n/a	n/a	39	dim	3.5999999999999943	39.99999999999994	NaN	NaN	NA	NO RESPONSE	NaN	NA	NaN	NaN
middle	7	5	ga_dump/sub-05_task-contrast_run-07_ga_events.tsv	158.3	0.4	n/a	n/a	40	dim	3.9999999999999716	43.999999999999716	NaN	NaN	NA	NO RESPONSE	NaN	NA	NaN	NaN
middle	7	5	ga_dump/sub-05_task-contrast_run-07_ga_events.tsv	162.7	0.4	n/a	n/a	41	dim	4.200000000000017	46.00000000000017	NaN	NaN	NA	NO RESPONSE	NaN	NA	NaN	NaN
middle	7	5	ga_dump/sub-05_task-contrast_run-07_ga_events.tsv	167.3	0.4	n/a	n/a	42	dim	4.699999999999989	50.999999999999886	NaN	NaN	NA	NO RESPONSE	NaN	NA	NaN	NaN
middle	7	5	ga_dump/sub-05_task-contrast_run-07_ga_events.tsv	172.4	0.4	n/a	n/a	43	dim	4.599999999999994	49.99999999999994	NaN	NaN	NA	NO RESPONSE	NaN	NA	NaN	NaN
middle	7	5	ga_dump/sub-05_task-contrast_run-07_ga_events.tsv	177.4	0.4	n/a	n/a	44	dim	2.6999999999999886	30.999999999999886	NaN	NaN	NA	NO RESPONSE	NaN	NA	NaN	NaN
middle	7	5	ga_dump/sub-05_task-contrast_run-07_ga_events.tsv	180.5	0.4	n/a	n/a	45	dim	2.9000000000000057	33.00000000000006	NaN	NaN	NA	NO RESPONSE	NaN	NA	NaN	NaN
middle	7	5	ga_dump/sub-05_task-contrast_run-07_ga_events.tsv	183.8	0.4	n/a	n/a	46	dim	3.1999999999999886	35.999999999999886	NaN	NaN	NA	NO RESPONSE	NaN	NA	NaN	NaN
middle	7	5	ga_dump/sub-05_task-contrast_run-07_ga_events.tsv	187.4	0.4	n/a	n/a	47	dim	2.5	29	NaN	NaN	NA	NO RESPONSE	NaN	NA	NaN	NaN
middle	7	5	ga_dump/sub-05_task-contrast_run-07_ga_events.tsv	190.3	0.4	n/a	n/a	48	dim	2.5999999999999943	29.999999999999943	NaN	NaN	NA	NO RESPONSE	NaN	NA	NaN	NaN
middle	7	5	ga_dump/sub-05_task-contrast_run-07_ga_events.tsv	193.3	0.4	n/a	n/a	49	dim	2.3999999999999773	27.999999999999773	NaN	NaN	NA	NO RESPONSE	NaN	NA	NaN	NaN
middle	7	5	ga_dump/sub-05_task-contrast_run-07_ga_events.tsv	196.1	0.4	n/a	n/a	50	dim	4.599999999999994	49.99999999999994	NaN	NaN	NA	NO RESPONSE	NaN	NA	NaN	NaN
middle	7	5	ga_dump/sub-05_task-contrast_run-07_ga_events.tsv	201.1	0.4	n/a	n/a	51	dim	4.800000000000011	52.000000000000114	NaN	NaN	NA	NO RESPONSE	NaN	NA	NaN	NaN
middle	7	5	ga_dump/sub-05_task-contrast_run-07_ga_events.tsv	206.3	0.4	n/a	n/a	52	dim	4.399999999999977	47.99999999999977	NaN	NaN	NA	NO RESPONSE	NaN	NA	NaN	NaN
middle	7	5	ga_dump/sub-05_task-contrast_run-07_ga_events.tsv	211.1	0.4	n/a	n/a	53	dim	2.4000000000000057	28.000000000000057	NaN	NaN	NA	NO RESPONSE	NaN	NA	NaN	NaN
middle	7	5	ga_dump/sub-05_task-contrast_run-07_ga_events.tsv	213.9	0.4	n/a	n/a	54	dim	4.199999999999989	45.999999999999886	NaN	NaN	NA	NO RESPONSE	NaN	NA	NaN	NaN
middle	7	5	ga_dump/sub-05_task-contrast_run-07_ga_events.tsv	218.5	0.4	n/a	n/a	55	dim	2.5	29	NaN	NaN	NA	NO RESPONSE	NaN	NA	NaN	NaN
middle	7	5	ga_dump/sub-05_task-contrast_run-07_ga_events.tsv	221.4	0.4	n/a	n/a	56	dim	3.3999999999999773	37.99999999999977	NaN	NaN	NA	NO RESPONSE	NaN	NA	NaN	NaN
middle	7	5	ga_dump/sub-05_task-contrast_run-07_ga_events.tsv	225.2	0.4	n/a	n/a	57	dim	4.599999999999994	49.99999999999994	NaN	NaN	NA	NO RESPONSE	NaN	NA	NaN	NaN
middle	7	5	ga_dump/sub-05_task-contrast_run-07_ga_events.tsv	230.2	0.4	n/a	n/a	58	dim	2.4000000000000057	28.000000000000057	NaN	NaN	NA	NO RESPONSE	NaN	NA	NaN	NaN
middle	7	5	ga_dump/sub-05_task-contrast_run-07_ga_events.tsv	233	0.4	n/a	n/a	59	dim	3.9000000000000057	43.00000000000006	NaN	NaN	NA	NO RESPONSE	NaN	NA	NaN	NaN
middle	7	5	ga_dump/sub-05_task-contrast_run-07_ga_events.tsv	237.3	0.4	n/a	n/a	60	dim	3.8999999999999773	42.99999999999977	NaN	NaN	NA	NO RESPONSE	NaN	NA	NaN	NaN
middle	7	5	ga_dump/sub-05_task-contrast_run-07_ga_events.tsv	241.6	0.4	n/a	n/a	61	dim	4.300000000000011	47.000000000000114	NaN	NaN	NA	NO RESPONSE	NaN	NA	NaN	NaN
middle	7	5	ga_dump/sub-05_task-contrast_run-07_ga_events.tsv	246.3	0.4	n/a	n/a	62	dim	2.6999999999999886	30.999999999999886	NaN	NaN	NA	NO RESPONSE	NaN	NA	NaN	NaN
middle	7	5	ga_dump/sub-05_task-contrast_run-07_ga_events.tsv	249.4	0.4	n/a	n/a	63	dim	3.6999999999999886	40.999999999999886	NaN	NaN	NA	NO RESPONSE	NaN	NA	NaN	NaN
middle	7	5	ga_dump/sub-05_task-contrast_run-07_ga_events.tsv	253.5	0.4	n/a	n/a	64	dim	4.900000000000034	53.00000000000034	NaN	NaN	NA	NO RESPONSE	NaN	NA	NaN	NaN
middle	7	5	ga_dump/sub-05_task-contrast_run-07_ga_events.tsv	258.8	0.4	n/a	n/a	65	dim	4.900000000000034	53.00000000000034	NaN	NaN	NA	NO RESPONSE	NaN	NA	NaN	NaN
middle	7	5	ga_dump/sub-05_task-contrast_run-07_ga_events.tsv	264.1	0.4	n/a	n/a	66	dim	3.8000000000000114	42.000000000000114	NaN	NaN	NA	NO RESPONSE	NaN	NA	NaN	NaN
middle	7	5	ga_dump/sub-05_task-contrast_run-07_ga_events.tsv	268.3	0.4	n/a	n/a	67	dim	4.5	49	NaN	NaN	NA	NO RESPONSE	NaN	NA	NaN	NaN
middle	7	5	ga_dump/sub-05_task-contrast_run-07_ga_events.tsv	273.2	0.4	n/a	n/a	68	dim	2.900000000000034	33.00000000000034	NaN	NaN	NA	NO RESPONSE	NaN	NA	NaN	NaN
middle	7	5	ga_dump/sub-05_task-contrast_run-07_ga_events.tsv	276.5	0.4	n/a	n/a	69	dim	2.8000000000000114	32.000000000000114	NaN	NaN	NA	NO RESPONSE	NaN	NA	NaN	NaN
middle	7	5	ga_dump/sub-05_task-contrast_run-07_ga_events.tsv	279.7	0.4	n/a	n/a	70	dim	3.3000000000000114	37.000000000000114	NaN	NaN	NA	NO RESPONSE	NaN	NA	NaN	NaN
middle	7	5	ga_dump/sub-05_task-contrast_run-07_ga_events.tsv	283.4	0.4	n/a	n/a	71	dim	4.300000000000068	47.00000000000068	NaN	NaN	NA	NO RESPONSE	NaN	NA	NaN	NaN
middle	7	5	ga_dump/sub-05_task-contrast_run-07_ga_events.tsv	288.1	0.4	n/a	n/a	72	dim	3.3999999999999773	37.99999999999977	NaN	NaN	NA	NO RESPONSE	NaN	NA	NaN	NaN
middle	7	5	ga_dump/sub-05_task-contrast_run-07_ga_events.tsv	291.9	0.4	n/a	n/a	73	dim	5.000000000000057	54.00000000000057	NaN	NaN	NA	NO RESPONSE	NaN	NA	NaN	NaN
middle	7	5	ga_dump/sub-05_task-contrast_run-07_ga_events.tsv	297.3	0.4	n/a	n/a	74	dim	4.600000000000023	50.00000000000023	NaN	NaN	NA	NO RESPONSE	NaN	NA	NaN	NaN
middle	7	5	ga_dump/sub-05_task-contrast_run-07_ga_events.tsv	302.3	0.4	n/a	n/a	75	dim	2.900000000000034	33.00000000000034	NaN	NaN	NA	NO RESPONSE	NaN	NA	NaN	NaN
middle	7	5	ga_dump/sub-05_task-contrast_run-07_ga_events.tsv	305.6	0.4	n/a	n/a	76	dim	2.5	29	NaN	NaN	NA	NO RESPONSE	NaN	NA	NaN	NaN
middle	7	5	ga_dump/sub-05_task-contrast_run-07_ga_events.tsv	308.5	0.4	n/a	n/a	77	dim	4.600000000000023	50.00000000000023	NaN	NaN	NA	NO RESPONSE	NaN	NA	NaN	NaN
middle	7	5	ga_dump/sub-05_task-contrast_run-07_ga_events.tsv	313.5	0.4	n/a	n/a	78	dim	4.600000000000023	50.00000000000023	NaN	NaN	NA	NO RESPONSE	NaN	NA	NaN	NaN
middle	7	5	ga_dump/sub-05_task-contrast_run-07_ga_events.tsv	318.5	0.4	n/a	n/a	79	dim	2.3000000000000114	27.000000000000114	NaN	NaN	NA	NO RESPONSE	NaN	NA	NaN	NaN
middle	7	5	ga_dump/sub-05_task-contrast_run-07_ga_events.tsv	321.2	0.4	n/a	n/a	80	dim	4.300000000000011	47.000000000000114	NaN	NaN	NA	NO RESPONSE	NaN	NA	NaN	NaN
middle	7	5	ga_dump/sub-05_task-contrast_run-07_ga_events.tsv	325.9	0.4	n/a	n/a	81	dim	2.400000000000034	28.00000000000034	NaN	NaN	NA	NO RESPONSE	NaN	NA	NaN	NaN
middle	7	5	ga_dump/sub-05_task-contrast_run-07_ga_events.tsv	328.7	0.4	n/a	n/a	82	dim	3.8000000000000114	42.000000000000114	NaN	NaN	NA	NO RESPONSE	NaN	NA	NaN	NaN
middle	7	5	ga_dump/sub-05_task-contrast_run-07_ga_events.tsv	332.9	0.4	n/a	n/a	83	dim	86.70000000000005	871.0000000000005	NaN	NaN	NA	NO RESPONSE	NaN	NA	NaN	NaN
