side	run	subject	filename	onset_expected	duration_expected	orientation	contrast	trial	trial_type	iti_expected	n_flip_in_trial	trial_start	trial_end	exitflag	response	rt	correct	onset	duration
middle	3	5	ga_dump/sub-05_task-contrast_run-03_ga_events.tsv	51.3	0.4	n/a	n/a	13	dim	4.800000000000004	52.00000000000004	NaN	NaN	NA	NO RESPONSE	NaN	NA	NaN	NaN
middle	3	5	ga_dump/sub-05_task-contrast_run-03_ga_events.tsv	56.5	0.4	n/a	n/a	14	dim	3.3999999999999986	37.999999999999986	NaN	NaN	NA	NO RESPONSE	NaN	NA	NaN	NaN
middle	3	5	ga_dump/sub-05_task-contrast_run-03_ga_events.tsv	60.3	0.4	n/a	n/a	15	dim	3.000000000000007	34.00000000000007	NaN	NaN	NA	NO RESPONSE	NaN	NA	NaN	NaN
middle	3	5	ga_dump/sub-05_task-contrast_run-03_ga_events.tsv	63.7	0.4	n/a	n/a	16	dim	2.999999999999986	33.99999999999986	NaN	NaN	NA	NO RESPONSE	NaN	NA	NaN	NaN
middle	3	5	ga_dump/sub-05_task-contrast_run-03_ga_events.tsv	67.1	0.4	n/a	n/a	17	dim	2.700000000000003	31.00000000000003	NaN	NaN	NA	NO RESPONSE	NaN	NA	NaN	NaN
middle	3	5	ga_dump/sub-05_task-contrast_run-03_ga_events.tsv	70.2	0.4	n/a	n/a	18	dim	2.6999999999999886	30.999999999999886	NaN	NaN	NA	NO RESPONSE	NaN	NA	NaN	NaN
middle	3	5	ga_dump/sub-05_task-contrast_run-03_ga_events.tsv	73.3	0.4	n/a	n/a	19	dim	3.0999999999999943	34.99999999999994	NaN	NaN	NA	NO RESPONSE	NaN	NA	NaN	NaN
middle	3	5	ga_dump/sub-05_task-contrast_run-03_ga_events.tsv	76.8	0.4	n/a	n/a	20	dim	2.799999999999997	31.99999999999997	NaN	NaN	NA	NO RESPONSE	NaN	NA	NaN	NaN
middle	3	5	ga_dump/sub-05_task-contrast_run-03_ga_events.tsv	80	0.4	n/a	n/a	21	dim	5	54	NaN	NaN	NA	NO RESPONSE	NaN	NA	NaN	NaN
middle	3	5	ga_dump/sub-05_task-contrast_run-03_ga_events.tsv	85.4	0.4	n/a	n/a	22	dim	3.499999999999986	38.99999999999986	NaN	NaN	NA	NO RESPONSE	NaN	NA	NaN	NaN
middle	3	5	ga_dump/sub-05_task-contrast_run-03_ga_events.tsv	89.3	0.4	n/a	n/a	23	dim	4.099999999999994	44.99999999999994	NaN	NaN	NA	NO RESPONSE	NaN	NA	NaN	NaN
middle	3	5	ga_dump/sub-05_task-contrast_run-03_ga_events.tsv	93.8	0.4	n/a	n/a	24	dim	2.3999999999999915	27.999999999999915	NaN	NaN	NA	NO RESPONSE	NaN	NA	NaN	NaN
middle	3	5	ga_dump/sub-05_task-contrast_run-03_ga_events.tsv	96.6	0.4	n/a	n/a	25	dim	3.299999999999997	36.99999999999997	NaN	NaN	NA	NO RESPONSE	NaN	NA	NaN	NaN
middle	3	5	ga_dump/sub-05_task-contrast_run-03_ga_events.tsv	100.3	0.4	n/a	n/a	26	dim	2.3999999999999915	27.999999999999915	NaN	NaN	NA	NO RESPONSE	NaN	NA	NaN	NaN
middle	3	5	ga_dump/sub-05_task-contrast_run-03_ga_events.tsv	103.1	0.4	n/a	n/a	27	dim	3.200000000000003	36.00000000000003	NaN	NaN	NA	NO RESPONSE	NaN	NA	NaN	NaN
middle	3	5	ga_dump/sub-05_task-contrast_run-03_ga_events.tsv	106.7	0.4	n/a	n/a	28	dim	3.799999999999997	41.99999999999997	NaN	NaN	NA	NO RESPONSE	NaN	NA	NaN	NaN
middle	3	5	ga_dump/sub-05_task-contrast_run-03_ga_events.tsv	110.9	0.4	n/a	n/a	29	dim	4.599999999999994	49.99999999999994	NaN	NaN	NA	NO RESPONSE	NaN	NA	NaN	NaN
middle	3	5	ga_dump/sub-05_task-contrast_run-03_ga_events.tsv	115.9	0.4	n/a	n/a	30	dim	4.799999999999983	51.99999999999983	NaN	NaN	NA	NO RESPONSE	NaN	NA	NaN	NaN
middle	3	5	ga_dump/sub-05_task-contrast_run-03_ga_events.tsv	121.1	0.4	n/a	n/a	31	dim	2.4000000000000057	28.000000000000057	NaN	NaN	NA	NO RESPONSE	NaN	NA	NaN	NaN
middle	3	5	ga_dump/sub-05_task-contrast_run-03_ga_events.tsv	123.9	0.4	n/a	n/a	32	dim	3.6999999999999886	40.999999999999886	NaN	NaN	NA	NO RESPONSE	NaN	NA	NaN	NaN
middle	3	5	ga_dump/sub-05_task-contrast_run-03_ga_events.tsv	128	0.4	n/a	n/a	33	dim	3.1999999999999886	35.999999999999886	NaN	NaN	NA	NO RESPONSE	NaN	NA	NaN	NaN
middle	3	5	ga_dump/sub-05_task-contrast_run-03_ga_events.tsv	131.6	0.4	n/a	n/a	34	dim	2.9000000000000057	33.00000000000006	NaN	NaN	NA	NO RESPONSE	NaN	NA	NaN	NaN
middle	3	5	ga_dump/sub-05_task-contrast_run-03_ga_events.tsv	134.9	0.4	n/a	n/a	35	dim	4.299999999999983	46.99999999999983	NaN	NaN	NA	NO RESPONSE	NaN	NA	NaN	NaN
middle	3	5	ga_dump/sub-05_task-contrast_run-03_ga_events.tsv	139.6	0.4	n/a	n/a	36	dim	5	54	NaN	NaN	NA	NO RESPONSE	NaN	NA	NaN	NaN
middle	3	5	ga_dump/sub-05_task-contrast_run-03_ga_events.tsv	145	0.4	n/a	n/a	37	dim	3.0999999999999943	34.99999999999994	NaN	NaN	NA	NO RESPONSE	NaN	NA	NaN	NaN
middle	3	5	ga_dump/sub-05_task-contrast_run-03_ga_events.tsv	148.5	0.4	n/a	n/a	38	dim	3.5	39	NaN	NaN	NA	NO RESPONSE	NaN	NA	NaN	NaN
middle	3	5	ga_dump/sub-05_task-contrast_run-03_ga_events.tsv	152.4	0.4	n/a	n/a	39	dim	4.399999999999977	47.99999999999977	NaN	NaN	NA	NO RESPONSE	NaN	NA	NaN	NaN
middle	3	5	ga_dump/sub-05_task-contrast_run-03_ga_events.tsv	157.2	0.4	n/a	n/a	40	dim	4.099999999999994	44.99999999999994	NaN	NaN	NA	NO RESPONSE	NaN	NA	NaN	NaN
middle	3	5	ga_dump/sub-05_task-contrast_run-03_ga_events.tsv	161.7	0.4	n/a	n/a	41	dim	2.8000000000000114	32.000000000000114	NaN	NaN	NA	NO RESPONSE	NaN	NA	NaN	NaN
middle	3	5	ga_dump/sub-05_task-contrast_run-03_ga_events.tsv	164.9	0.4	n/a	n/a	42	dim	3.8999999999999773	42.99999999999977	NaN	NaN	NA	NO RESPONSE	NaN	NA	NaN	NaN
middle	3	5	ga_dump/sub-05_task-contrast_run-03_ga_events.tsv	169.2	0.4	n/a	n/a	43	dim	2.8000000000000114	32.000000000000114	NaN	NaN	NA	NO RESPONSE	NaN	NA	NaN	NaN
middle	3	5	ga_dump/sub-05_task-contrast_run-03_ga_events.tsv	172.4	0.4	n/a	n/a	44	dim	2.3999999999999773	27.999999999999773	NaN	NaN	NA	NO RESPONSE	NaN	NA	NaN	NaN
middle	3	5	ga_dump/sub-05_task-contrast_run-03_ga_events.tsv	175.2	0.4	n/a	n/a	45	dim	4.300000000000011	47.000000000000114	NaN	NaN	NA	NO RESPONSE	NaN	NA	NaN	NaN
middle	3	5	ga_dump/sub-05_task-contrast_run-03_ga_events.tsv	179.9	0.4	n/a	n/a	46	dim	3.8999999999999773	42.99999999999977	NaN	NaN	NA	NO RESPONSE	NaN	NA	NaN	NaN
middle	3	5	ga_dump/sub-05_task-contrast_run-03_ga_events.tsv	184.2	0.4	n/a	n/a	47	dim	3.5	39	NaN	NaN	NA	NO RESPONSE	NaN	NA	NaN	NaN
middle	3	5	ga_dump/sub-05_task-contrast_run-03_ga_events.tsv	188.1	0.4	n/a	n/a	48	dim	4.099999999999994	44.99999999999994	NaN	NaN	NA	NO RESPONSE	NaN	NA	NaN	NaN
middle	3	5	ga_dump/sub-05_task-contrast_run-03_ga_events.tsv	192.6	0.4	n/a	n/a	49	dim	3.3000000000000114	37.000000000000114	NaN	NaN	NA	NO RESPONSE	NaN	NA	NaN	NaN
middle	3	5	ga_dump/sub-05_task-contrast_run-03_ga_events.tsv	196.3	0.4	n/a	n/a	50	dim	2.4999999999999716	28.999999999999716	NaN	NaN	NA	NO RESPONSE	NaN	NA	NaN	NaN
middle	3	5	ga_dump/sub-05_task-contrast_run-03_ga_events.tsv	199.2	0.4	n/a	n/a	51	dim	4.900000000000006	53.00000000000006	NaN	NaN	NA	NO RESPONSE	NaN	NA	NaN	NaN
middle	3	5	ga_dump/sub-05_task-contrast_run-03_ga_events.tsv	204.5	0.4	n/a	n/a	52	dim	2	24	NaN	NaN	NA	NO RESPONSE	NaN	NA	NaN	NaN
middle	3	5	ga_dump/sub-05_task-contrast_run-03_ga_events.tsv	206.9	0.4	n/a	n/a	53	dim	3.6999999999999886	40.999999999999886	NaN	NaN	NA	NO RESPONSE	NaN	NA	NaN	NaN
middle	3	5	ga_dump/sub-05_task-contrast_run-03_ga_events.tsv	211	0.4	n/a	n/a	54	dim	5	54	NaN	NaN	NA	NO RESPONSE	NaN	NA	NaN	NaN
middle	3	5	ga_dump/sub-05_task-contrast_run-03_ga_events.tsv	216.4	0.4	n/a	n/a	55	dim	2.5	29	NaN	NaN	NA	NO RESPONSE	NaN	NA	NaN	NaN
middle	3	5	ga_dump/sub-05_task-contrast_run-03_ga_events.tsv	219.3	0.4	n/a	n/a	56	dim	3.4999999999999716	38.999999999999716	NaN	NaN	NA	NO RESPONSE	NaN	NA	NaN	NaN
middle	3	5	ga_dump/sub-05_task-contrast_run-03_ga_events.tsv	223.2	0.4	n/a	n/a	57	dim	3.200000000000017	36.00000000000017	NaN	NaN	NA	NO RESPONSE	NaN	NA	NaN	NaN
middle	3	5	ga_dump/sub-05_task-contrast_run-03_ga_events.tsv	226.8	0.4	n/a	n/a	58	dim	4.899999999999977	52.99999999999977	NaN	NaN	NA	NO RESPONSE	NaN	NA	NaN	NaN
middle	3	5	ga_dump/sub-05_task-contrast_run-03_ga_events.tsv	232.1	0.4	n/a	n/a	59	dim	3.5	39	NaN	NaN	NA	NO RESPONSE	NaN	NA	NaN	NaN
middle	3	5	ga_dump/sub-05_task-contrast_run-03_ga_events.tsv	236	0.4	n/a	n/a	60	dim	4.099999999999994	44.99999999999994	NaN	NaN	NA	NO RESPONSE	NaN	NA	NaN	NaN
middle	3	5	ga_dump/sub-05_task-contrast_run-03_ga_events.tsv	240.5	0.4	n/a	n/a	61	dim	3.0999999999999943	34.99999999999994	NaN	NaN	NA	NO RESPONSE	NaN	NA	NaN	NaN
middle	3	5	ga_dump/sub-05_task-contrast_run-03_ga_events.tsv	244	0.4	n/a	n/a	62	dim	3	34	NaN	NaN	NA	NO RESPONSE	NaN	NA	NaN	NaN
middle	3	5	ga_dump/sub-05_task-contrast_run-03_ga_events.tsv	247.4	0.4	n/a	n/a	63	dim	4.899999999999977	52.99999999999977	NaN	NaN	NA	NO RESPONSE	NaN	NA	NaN	NaN
middle	3	5	ga_dump/sub-05_task-contrast_run-03_ga_events.tsv	252.7	0.4	n/a	n/a	64	dim	4.2000000000000455	46.000000000000455	NaN	NaN	NA	NO RESPONSE	NaN	NA	NaN	NaN
middle	3	5	ga_dump/sub-05_task-contrast_run-03_ga_events.tsv	257.3	0.4	n/a	n/a	65	dim	4.5	49	NaN	NaN	NA	NO RESPONSE	NaN	NA	NaN	NaN
middle	3	5	ga_dump/sub-05_task-contrast_run-03_ga_events.tsv	262.2	0.4	n/a	n/a	66	dim	3.500000000000057	39.00000000000057	NaN	NaN	NA	NO RESPONSE	NaN	NA	NaN	NaN
middle	3	5	ga_dump/sub-05_task-contrast_run-03_ga_events.tsv	266.1	0.4	n/a	n/a	67	dim	3.6999999999999886	40.999999999999886	NaN	NaN	NA	NO RESPONSE	NaN	NA	NaN	NaN
middle	3	5	ga_dump/sub-05_task-contrast_run-03_ga_events.tsv	270.2	0.4	n/a	n/a	68	dim	4.2000000000000455	46.000000000000455	NaN	NaN	NA	NO RESPONSE	NaN	NA	NaN	NaN
middle	3	5	ga_dump/sub-05_task-contrast_run-03_ga_events.tsv	274.8	0.4	n/a	n/a	69	dim	4	44	NaN	NaN	NA	NO RESPONSE	NaN	NA	NaN	NaN
middle	3	5	ga_dump/sub-05_task-contrast_run-03_ga_events.tsv	279.2	0.4	n/a	n/a	70	dim	2.7000000000000455	31.000000000000455	NaN	NaN	NA	NO RESPONSE	NaN	NA	NaN	NaN
middle	3	5	ga_dump/sub-05_task-contrast_run-03_ga_events.tsv	282.3	0.4	n/a	n/a	71	dim	2.900000000000034	33.00000000000034	NaN	NaN	NA	NO RESPONSE	NaN	NA	NaN	NaN
middle	3	5	ga_dump/sub-05_task-contrast_run-03_ga_events.tsv	285.6	0.4	n/a	n/a	72	dim	3.3999999999999773	37.99999999999977	NaN	NaN	NA	NO RESPONSE	NaN	NA	NaN	NaN
middle	3	5	ga_dump/sub-05_task-contrast_run-03_ga_events.tsv	289.4	0.4	n/a	n/a	73	dim	4.900000000000034	53.00000000000034	NaN	NaN	NA	NO RESPONSE	NaN	NA	NaN	NaN
middle	3	5	ga_dump/sub-05_task-contrast_run-03_ga_events.tsv	294.7	0.4	n/a	n/a	74	dim	4.000000000000057	44.00000000000057	NaN	NaN	NA	NO RESPONSE	NaN	NA	NaN	NaN
middle	3	5	ga_dump/sub-05_task-contrast_run-03_ga_events.tsv	299.1	0.4	n/a	n/a	75	dim	4.100000000000023	45.00000000000023	NaN	NaN	NA	NO RESPONSE	NaN	NA	NaN	NaN
middle	3	5	ga_dump/sub-05_task-contrast_run-03_ga_events.tsv	303.6	0.4	n/a	n/a	76	dim	4.899999999999977	52.99999999999977	NaN	NaN	NA	NO RESPONSE	NaN	NA	NaN	NaN
middle	3	5	ga_dump/sub-05_task-contrast_run-03_ga_events.tsv	308.9	0.4	n/a	n/a	77	dim	5.000000000000057	54.00000000000057	NaN	NaN	NA	NO RESPONSE	NaN	NA	NaN	NaN
middle	3	5	ga_dump/sub-05_task-contrast_run-03_ga_events.tsv	314.3	0.4	n/a	n/a	78	dim	3.1999999999999886	35.999999999999886	NaN	NaN	NA	NO RESPONSE	NaN	NA	NaN	NaN
middle	3	5	ga_dump/sub-05_task-contrast_run-03_ga_events.tsv	317.9	0.4	n/a	n/a	79	dim	4.300000000000068	47.00000000000068	NaN	NaN	NA	NO RESPONSE	NaN	NA	NaN	NaN
middle	3	5	ga_dump/sub-05_task-contrast_run-03_ga_events.tsv	322.6	0.4	n/a	n/a	80	dim	3.3000000000000114	37.000000000000114	NaN	NaN	NA	NO RESPONSE	NaN	NA	NaN	NaN
middle	3	5	ga_dump/sub-05_task-contrast_run-03_ga_events.tsv	326.3	0.4	n/a	n/a	81	dim	4	44	NaN	NaN	NA	NO RESPONSE	NaN	NA	NaN	NaN
middle	3	5	ga_dump/sub-05_task-contrast_run-03_ga_events.tsv	330.7	0.4	n/a	n/a	82	dim	2.2000000000000455	26.000000000000455	NaN	NaN	NA	NO RESPONSE	NaN	NA	NaN	NaN
middle	3	5	ga_dump/sub-05_task-contrast_run-03_ga_events.tsv	333.3	0.4	n/a	n/a	83	dim	86.30000000000001	867.0000000000002	NaN	NaN	NA	NO RESPONSE	NaN	NA	NaN	NaN
