onset	duration	orientation	contrast	side	trial	subject
45	0.4	n/a	n/a	middle	46	5
46	0.4	n/a	n/a	middle	45	5
46	0.4	n/a	n/a	middle	50	5
46.5	5	45	0.2	right	7	5
47	0.4	n/a	n/a	middle	62	5
48	0.4	n/a	n/a	middle	20	5
48	0.4	n/a	n/a	middle	55	5
49	0.4	n/a	n/a	middle	11	5
49	0.4	n/a	n/a	middle	26	5
49	0.4	n/a	n/a	middle	28	5
49	0.4	n/a	n/a	middle	39	5
49	0.4	n/a	n/a	middle	78	5
49	0.4	n/a	n/a	middle	80	5
49.6	5	30	0.8	left	7	5
50	0.4	n/a	n/a	middle	35	5
50	0.4	n/a	n/a	middle	77	5
50	0.4	n/a	n/a	middle	79	5
54.1	5	150	0.2	right	8	5
58.2	5	45	0.8	left	8	5
61.7	5	0	0.2	right	9	5
66.2	5	165	0.8	left	9	5
69.8	5	105	0.2	right	10	5
74.4	5	45	0.2	left	10	5
78.3	5	60	0.2	right	11	5
82.9	5	120	0.2	left	11	5
86.4	5	120	0.2	right	12	5
91.4	5	30	0.2	left	12	5
94	5	15	0.2	right	13	5
99.3	5	45	0.2	left	13	5
102.7	5	15	0.2	right	14	5
107.9	5	165	0.8	left	14	5
111.4	5	105	0.2	right	15	5
116.4	5	0	0.2	left	15	5
119.2	5	45	0.8	right	16	5
124.6	5	75	0.2	left	16	5
127.4	5	90	0.2	right	17	5
133.2	5	105	0.2	left	17	5
135.1	5	120	0.2	right	18	5
141.9	5	0	0.2	left	18	5
143.8	5	165	0.2	right	19	5
150.1	5	135	0.2	left	19	5
151.6	5	90	0.8	right	20	5
158.3	5	135	0.2	left	20	5
159.7	5	60	0.2	right	21	5
166.1	5	0	0.2	left	21	5
167.4	5	135	0.8	right	22	5
174.7	5	150	0.2	left	22	5
175.2	5	0	0.2	right	23	5
183	5	60	0.8	left	23	5
183.7	5	30	0.8	right	24	5
191.6	5	105	0.8	left	24	5
192	5	60	0.8	right	25	5
199.3	5	150	0.8	left	25	5
199.9	5	0	0.2	right	26	5
207.6	5	0	0.2	right	27	5
208	5	15	0.8	left	26	5
216	5	135	0.8	right	28	5
216.1	5	90	0.8	left	27	5
223.9	5	90	0.8	right	29	5
224	5	75	0.8	left	28	5
231.6	5	120	0.8	left	29	5
232.3	5	120	0.8	right	30	5
240	5	75	0.2	left	30	5
240.6	5	135	0.2	right	31	5
247.9	5	90	0.8	left	31	5
248.7	5	135	0.2	right	32	5
255.9	5	45	0.8	left	32	5
257.1	5	45	0.8	right	33	5
264.4	5	0	0.2	left	33	5
265.2	5	105	0.8	right	34	5
272.4	5	135	0.8	left	34	5
273.3	5	60	0.8	right	35	5
280	5	60	0.2	left	35	5
280.8	5	30	0.2	right	36	5
288.5	5	15	0.8	left	36	5
289.3	5	15	0.8	right	37	5
297	5	90	0.2	left	37	5
297	5	150	0.8	right	38	5
305	5	30	0.2	left	38	5
305	5	75	0.8	right	39	5
313.3	5	150	0.2	left	39	5
313.3	5	75	0.2	right	40	5
321.1	5	75	0.8	left	40	5
322	5	150	0.8	right	41	5
329	5	15	0.2	left	41	5
329.7	5	75	0.2	right	42	5
337	5	105	0.8	left	42	5
337.7	5	120	0.8	right	43	5
344.8	5	60	0.2	left	43	5
345.7	5	15	0.8	right	44	5
353.1	5	150	0.8	left	44	5
353.9	5	105	0.8	right	45	5
360.8	5	165	0.2	left	45	5
362.3	5	30	0.8	right	46	5
369.3	5	135	0.8	left	46	5
370.1	5	165	0.8	right	47	5
377.5	5	15	0.2	left	47	5
378.7	5	165	0.2	right	48	5
385.8	5	165	0.2	left	48	5
