onset	duration	orientation	contrast	side	trial	subject
153.9	5	135	0.2	right	20	5
160.6	5	30	0.2	left	21	5
162.5	5	15	0.2	right	21	5
168.5	5	30	0.8	left	22	5
170.9	5	60	0.2	right	22	5
176.7	5	105	0.2	left	23	5
179.3	5	135	0.8	right	23	5
184.2	5	45	0.2	left	24	5
187.9	5	0	0.2	right	24	5
192.8	5	135	0.2	left	25	5
195.9	5	30	0.8	right	25	5
200.8	5	0	0.2	left	26	5
204.2	5	90	0.8	right	26	5
209.2	5	120	0.8	left	27	5
212.2	5	90	0.8	right	27	5
217.4	5	90	0.2	left	28	5
219.9	5	165	0.2	right	28	5
225.8	5	15	0.2	left	29	5
228	5	150	0.2	right	29	5
234.5	5	15	0.8	left	30	5
235.9	5	105	0.2	right	30	5
242.4	5	135	0.8	left	31	5
243.5	5	150	0.8	right	31	5
250.2	5	75	0.8	left	32	5
251.7	5	120	0.2	right	32	5
257.9	5	135	0.2	left	33	5
260.3	5	105	0.8	right	33	5
266	5	60	0.8	left	34	5
268.4	5	120	0.8	right	34	5
273.5	5	60	0.2	left	35	5
276.8	5	75	0.2	right	35	5
281.9	5	30	0.8	left	36	5
284.7	5	30	0.8	right	36	5
289.5	5	150	0.2	left	37	5
292.3	5	75	0.2	right	37	5
297	5	60	0.2	left	38	5
300.7	5	0	0.2	right	38	5
304.7	5	120	0.8	left	39	5
308.8	5	0	0.2	right	39	5
313.1	5	90	0.8	left	40	5
316.3	5	135	0.8	right	40	5
320.7	5	105	0.8	left	41	5
324.7	5	15	0.8	right	41	5
328.9	5	0	0.2	left	42	5
333	5	120	0.8	right	42	5
336.7	5	150	0.8	left	43	5
341.2	5	75	0.8	right	43	5
344.9	5	0	0.2	left	44	5
349	5	150	0.8	right	44	5
353.5	5	165	0.8	left	45	5
357.4	5	30	0.2	right	45	5
361.8	5	0	0.2	left	46	5
365.6	5	165	0.2	right	46	5
369.9	5	150	0.2	left	47	5
374	5	165	0.8	right	47	5
378.4	5	75	0.2	left	48	5
381.8	5	45	0.2	right	48	5
