onset	duration	orientation	contrast	side	trial	subject
44	0.4	n/a	n/a	middle	22	5
44	0.4	n/a	n/a	middle	34	5
44	0.4	n/a	n/a	middle	44	5
44	0.4	n/a	n/a	middle	60	5
44	0.4	n/a	n/a	middle	70	5
44	0.4	n/a	n/a	middle	73	5
45	0.4	n/a	n/a	middle	3	5
45	0.4	n/a	n/a	middle	23	5
45	0.4	n/a	n/a	middle	45	5
46	0.4	n/a	n/a	middle	61	5
47	0.4	n/a	n/a	middle	11	5
47	0.4	n/a	n/a	middle	68	5
48	0.4	n/a	n/a	middle	4	5
48.4	5	60	0.8	right	7	5
48.5	5	105	0.2	left	7	5
49	0.4	n/a	n/a	middle	10	5
49	0.4	n/a	n/a	middle	12	5
49	0.4	n/a	n/a	middle	67	5
50	0.4	n/a	n/a	middle	7	5
50	0.4	n/a	n/a	middle	19	5
56.8	5	15	0.2	right	8	5
57.1	5	90	0.8	left	8	5
64.6	5	60	0.8	left	9	5
64.7	5	0	0.2	right	9	5
72.6	5	75	0.2	right	10	5
73	5	60	0.2	left	10	5
80.8	5	60	0.2	left	11	5
81	5	0	0.2	right	11	5
88.6	5	135	0.2	left	12	5
89.4	5	135	0.2	right	12	5
96.5	5	120	0.8	left	13	5
97	5	150	0.8	right	13	5
104.8	5	15	0.8	left	14	5
105.4	5	120	0.8	right	14	5
113.1	5	60	0.8	left	15	5
113.2	5	60	0.2	right	15	5
120.6	5	75	0.2	left	16	5
121.2	5	165	0.8	right	16	5
129.2	5	105	0.2	left	17	5
129.3	5	45	0.2	right	17	5
137	5	120	0.2	right	18	5
137.6	5	15	0.2	left	18	5
145.1	5	75	0.8	left	19	5
145.1	5	15	0.8	right	19	5
152.6	5	120	0.8	left	20	5
153.2	5	15	0.2	right	20	5
161.2	5	120	0.2	left	21	5
161.9	5	75	0.8	right	21	5
169.9	5	30	0.8	left	22	5
170.4	5	90	0.8	right	22	5
177.8	5	150	0.2	left	23	5
178.3	5	75	0.8	right	23	5
186.4	5	165	0.2	left	24	5
186.5	5	0	0.2	right	24	5
195	5	90	0.8	right	25	5
195.1	5	45	0.8	left	25	5
203.3	5	90	0.2	left	26	5
203.4	5	45	0.2	right	26	5
211.1	5	75	0.2	left	27	5
212	5	30	0.8	right	27	5
219.5	5	45	0.8	left	28	5
220.7	5	0	0.2	right	28	5
227.1	5	105	0.8	left	29	5
228.5	5	90	0.2	right	29	5
235.3	5	165	0.2	left	30	5
236.9	5	150	0.2	right	30	5
242.9	5	90	0.2	left	31	5
244.8	5	120	0.2	right	31	5
251.3	5	15	0.8	left	32	5
252.5	5	90	0.2	right	32	5
259.8	5	150	0.8	left	33	5
260.2	5	45	0.8	right	33	5
267.6	5	75	0.8	left	34	5
268.8	5	60	0.8	right	34	5
275.6	5	165	0.8	left	35	5
276.9	5	30	0.8	right	35	5
283.5	5	30	0.2	left	36	5
285.2	5	45	0.8	right	36	5
291.8	5	0	0.2	left	37	5
293.6	5	135	0.2	right	37	5
300.2	5	90	0.8	left	38	5
301.5	5	135	0.8	right	38	5
308.4	5	30	0.8	left	39	5
309.9	5	15	0.8	right	39	5
315.9	5	30	0.2	left	40	5
317.9	5	165	0.2	right	40	5
323.5	5	45	0.2	left	41	5
325.4	5	105	0.8	right	41	5
331.9	5	15	0.2	left	42	5
334.1	5	120	0.8	right	42	5
340	5	45	0.2	left	43	5
341.6	5	150	0.8	right	43	5
347.8	5	0	0.2	left	44	5
350.2	5	105	0.2	right	44	5
356.5	5	120	0.2	left	45	5
358.3	5	165	0.2	right	45	5
364.8	5	105	0.8	left	46	5
366.9	5	60	0.2	right	46	5
373	5	135	0.8	left	47	5
374.4	5	165	0.8	right	47	5
381.5	5	0	0.2	left	48	5
382.2	5	150	0.2	right	48	5
